# frequency  PSD
3.497435897435897667e-01 9.103536742693825300e-15
3.498290598290598186e-01 9.106224946653725980e-15
3.499145299145299259e-01 9.106224946653725980e-15
3.499999999999999778e-01 9.110473700069804755e-15
3.500854700854700852e-01 9.129307891956054392e-15
3.501709401709401925e-01 9.168034076595300842e-15
3.502564102564102444e-01 9.194033200007990613e-15
3.503418803418803518e-01 9.199261635766290824e-15
3.504273504273504036e-01 9.208098562134073203e-15
3.505128205128205110e-01 9.225121165788915430e-15
3.505982905982906184e-01 9.234823608598578926e-15
3.506837606837606702e-01 9.255534388657157521e-15
3.507692307692307776e-01 9.266312830664111206e-15
3.508547008547008295e-01 9.285056678237698204e-15
3.509401709401709368e-01 9.312911776032247150e-15
3.510256410256410442e-01 9.361146071098862127e-15
3.511111111111110961e-01 9.439880374185380224e-15
3.511965811965812034e-01 9.448922169600918541e-15
3.512820512820512553e-01 9.448953039559390500e-15
3.513675213675213627e-01 9.479474225433985730e-15
3.514529914529914700e-01 9.484312754628525381e-15
3.515384615384615219e-01 9.541609078108415892e-15
3.516239316239316293e-01 9.565847339986753753e-15
3.517094017094017366e-01 9.567106380158198984e-15
3.517948717948717885e-01 9.584227845304588989e-15
3.518803418803418959e-01 9.598235539825556385e-15
3.519658119658119477e-01 9.607252522347158205e-15
3.520512820512820551e-01 9.670608292109763414e-15
3.521367521367521625e-01 9.690725707261959622e-15
3.522222222222222143e-01 9.705868655349348950e-15
3.523076923076923217e-01 9.722823426663397492e-15
3.523931623931623736e-01 9.725763339544995170e-15
3.524786324786324809e-01 9.737568683671354336e-15
3.525641025641025883e-01 9.741835248487067944e-15
3.526495726495726402e-01 9.749509912448986486e-15
3.527350427350427475e-01 9.815800258147841197e-15
3.528205128205127994e-01 9.824066329493697413e-15
3.529059829059829068e-01 9.844652227507102441e-15
3.529914529914530141e-01 9.844652227507102441e-15
3.530769230769230660e-01 9.869631245227719663e-15
3.531623931623931734e-01 9.870398172746571439e-15
3.532478632478632252e-01 9.910395421307474145e-15
3.533333333333333326e-01 9.955943154478024980e-15
3.534188034188034400e-01 9.982013787269349273e-15
3.535042735042734918e-01 9.996719521944418033e-15
3.535897435897435992e-01 1.002130530521637231e-14
3.536752136752136511e-01 1.003726813634721610e-14
3.537606837606837584e-01 1.006677783402024132e-14
3.538461538461538658e-01 1.007356489026034012e-14
3.539316239316239177e-01 1.008230965139168830e-14
3.540170940170940250e-01 1.009881186876748231e-14
3.541025641025640769e-01 1.012530096535133468e-14
3.541880341880341843e-01 1.014397357878327118e-14
3.542735042735042916e-01 1.020331567126418539e-14
3.543589743589743435e-01 1.020779730300843981e-14
3.544444444444444509e-01 1.021115840975621313e-14
3.545299145299145027e-01 1.021864041905995691e-14
3.546153846153846101e-01 1.022660945178802349e-14
3.547008547008547175e-01 1.025087549195803230e-14
3.547863247863247693e-01 1.027345055483908936e-14
3.548717948717948767e-01 1.029983106249579791e-14
3.549572649572649841e-01 1.033239418759442378e-14
3.550427350427350359e-01 1.034716561560157869e-14
3.551282051282051433e-01 1.037068498219311597e-14
3.552136752136751952e-01 1.039428478357014670e-14
3.552991452991453025e-01 1.039985014656399991e-14
3.553846153846154099e-01 1.042862842031705454e-14
3.554700854700854618e-01 1.043084033874539053e-14
3.555555555555555691e-01 1.043084033874539053e-14
3.556410256410256210e-01 1.044124663429761523e-14
3.557264957264957284e-01 1.044865658869696221e-14
3.558119658119658357e-01 1.048055872407763965e-14
3.558974358974358876e-01 1.049898840554066251e-14
3.559829059829059950e-01 1.050197513890945226e-14
3.560683760683760468e-01 1.050197513890945226e-14
3.561538461538461542e-01 1.053433301112777407e-14
3.562393162393162616e-01 1.055992717424617962e-14
3.563247863247863134e-01 1.056546081574793338e-14
3.564102564102564208e-01 1.059706981115600710e-14
3.564957264957264726e-01 1.061593487466846743e-14
3.565811965811965800e-01 1.061601197489970812e-14
3.566666666666666874e-01 1.062969294020061170e-14
3.567521367521367393e-01 1.064540659917503547e-14
3.568376068376068466e-01 1.065098871114430208e-14
3.569230769230768985e-01 1.066574137861335310e-14
3.570085470085470059e-01 1.068194538902438889e-14
3.570940170940171132e-01 1.069828246822315818e-14
3.571794871794871651e-01 1.070163123963254789e-14
3.572649572649572725e-01 1.070287761415778027e-14
3.573504273504273243e-01 1.071200808242279600e-14
3.574358974358974317e-01 1.071377564783822719e-14
3.575213675213675391e-01 1.072837102706628175e-14
3.576068376068375909e-01 1.076464393617477384e-14
3.576923076923076983e-01 1.080461811246928489e-14
3.577777777777777501e-01 1.082346284395664038e-14
3.578632478632478575e-01 1.084166361223370667e-14
3.579487179487179649e-01 1.086518448259841430e-14
3.580341880341880167e-01 1.088735231727546226e-14
3.581196581196581241e-01 1.090752661429904560e-14
3.582051282051282315e-01 1.092277109194918891e-14
3.582905982905982833e-01 1.092857344677147175e-14
3.583760683760683907e-01 1.097228912235811273e-14
3.584615384615384426e-01 1.099652045591217542e-14
3.585470085470085500e-01 1.100530788152129236e-14
3.586324786324786573e-01 1.100613205151844922e-14
3.587179487179487092e-01 1.101217134513525945e-14
3.588034188034188166e-01 1.102186211398092898e-14
3.588888888888888684e-01 1.111327984840720999e-14
3.589743589743589758e-01 1.115803882805246609e-14
3.590598290598290832e-01 1.116566511933207378e-14
3.591452991452991350e-01 1.117737520347111132e-14
3.592307692307692424e-01 1.118569310595365944e-14
3.593162393162392942e-01 1.120614744610622491e-14
3.594017094017094016e-01 1.125757827294247930e-14
3.594871794871795090e-01 1.125757827294247930e-14
3.595726495726495608e-01 1.126223986200656217e-14
3.596581196581196682e-01 1.126223986200656217e-14
3.597435897435897201e-01 1.130671833601405343e-14
3.598290598290598274e-01 1.131988558245775081e-14
3.599145299145299348e-01 1.133865297630770026e-14
3.599999999999999867e-01 1.134218152614695619e-14
3.600854700854700940e-01 1.134834880651584525e-14
3.601709401709401459e-01 1.134916350839296665e-14
3.602564102564102533e-01 1.135287849659768499e-14
3.603418803418803606e-01 1.136067200041429920e-14
3.604273504273504125e-01 1.138269961791316888e-14
3.605128205128205199e-01 1.139888791776250540e-14
3.605982905982905717e-01 1.140931367110019841e-14
3.606837606837606791e-01 1.144928838357873042e-14
3.607692307692307865e-01 1.145626563556873112e-14
3.608547008547008383e-01 1.147121964397080584e-14
3.609401709401709457e-01 1.148243128213125571e-14
3.610256410256410531e-01 1.149613238333807643e-14
3.611111111111111049e-01 1.152080445537289036e-14
3.611965811965812123e-01 1.152699171500914178e-14
3.612820512820512642e-01 1.153283214667995631e-14
3.613675213675213715e-01 1.155415557102015334e-14
3.614529914529914789e-01 1.156461833642471836e-14
3.615384615384615308e-01 1.157138947511890477e-14
3.616239316239316381e-01 1.159345532458080533e-14
3.617094017094016900e-01 1.164957151743974031e-14
3.617948717948717974e-01 1.170961467194691948e-14
3.618803418803419047e-01 1.172606785462376033e-14
3.619658119658119566e-01 1.172918675644731500e-14
3.620512820512820640e-01 1.173755773363113481e-14
3.621367521367521158e-01 1.175416726356626932e-14
3.622222222222222232e-01 1.175809658095013772e-14
3.623076923076923306e-01 1.176910104034398999e-14
3.623931623931623824e-01 1.177940653887128606e-14
3.624786324786324898e-01 1.183288468169652885e-14
3.625641025641025417e-01 1.185654927941486310e-14
3.626495726495726490e-01 1.185785876028669887e-14
3.627350427350427564e-01 1.187113393131038175e-14
3.628205128205128083e-01 1.191462895461018152e-14
3.629059829059829156e-01 1.193302560532686744e-14
3.629914529914529675e-01 1.195020528936901367e-14
3.630769230769230749e-01 1.198678374817125123e-14
3.631623931623931822e-01 1.201991474879736581e-14
3.632478632478632341e-01 1.204917217697326743e-14
3.633333333333333415e-01 1.207180833054714163e-14
3.634188034188033933e-01 1.211003109492265838e-14
3.635042735042735007e-01 1.211753751973010202e-14
3.635897435897436081e-01 1.218175569084030820e-14
3.636752136752136599e-01 1.219507500024791479e-14
3.637606837606837673e-01 1.225128584210727811e-14
3.638461538461538192e-01 1.231773663494961336e-14
3.639316239316239265e-01 1.231851316543497799e-14
3.640170940170940339e-01 1.236574154357884437e-14
3.641025641025640858e-01 1.236983179397780011e-14
3.641880341880341931e-01 1.240856307286005077e-14
3.642735042735043005e-01 1.240990161445964967e-14
3.643589743589743524e-01 1.240990161445964967e-14
3.644444444444444597e-01 1.247366979657346575e-14
3.645299145299145116e-01 1.248438765921986522e-14
3.646153846153846190e-01 1.256003543183269951e-14
3.647008547008547263e-01 1.258997970814631292e-14
3.647863247863247782e-01 1.259059203051041250e-14
3.648717948717948856e-01 1.260088810160408306e-14
3.649572649572649374e-01 1.262192430051505657e-14
3.650427350427350448e-01 1.264528082736685734e-14
3.651282051282051522e-01 1.264626648269013099e-14
3.652136752136752040e-01 1.273813893255162596e-14
3.652991452991453114e-01 1.275016740387381422e-14
3.653846153846153633e-01 1.280839666334723251e-14
3.654700854700854706e-01 1.281964386059210823e-14
3.655555555555555780e-01 1.287805347441833701e-14
3.656410256410256299e-01 1.288159810727195378e-14
3.657264957264957372e-01 1.291548499055846823e-14
3.658119658119657891e-01 1.291548499055846823e-14
3.658974358974358965e-01 1.291885644175453009e-14
3.659829059829060038e-01 1.299092916705948312e-14
3.660683760683760557e-01 1.301299576884250263e-14
3.661538461538461631e-01 1.308878357869800618e-14
3.662393162393162149e-01 1.311292370064095996e-14
3.663247863247863223e-01 1.315419796564304491e-14
3.664102564102564297e-01 1.315671695068073361e-14
3.664957264957264815e-01 1.316887623782157896e-14
3.665811965811965889e-01 1.316954986388516955e-14
3.666666666666666408e-01 1.317122813893558879e-14
3.667521367521367481e-01 1.322302097033708171e-14
3.668376068376068555e-01 1.324484560260346882e-14
3.669230769230769074e-01 1.327078717679839081e-14
3.670085470085470147e-01 1.329516196527857845e-14
3.670940170940170666e-01 1.332244990097032197e-14
3.671794871794871740e-01 1.336249872270871399e-14
3.672649572649572813e-01 1.338171811086137654e-14
3.673504273504273332e-01 1.338935253649365218e-14
3.674358974358974406e-01 1.340138113631327655e-14
3.675213675213675479e-01 1.341005242877005995e-14
3.676068376068375998e-01 1.344759906566505669e-14
3.676923076923077072e-01 1.344835997482097106e-14
3.677777777777777590e-01 1.346774934076273512e-14
3.678632478632478664e-01 1.357199385815247195e-14
3.679487179487179738e-01 1.360718122318031733e-14
3.680341880341880256e-01 1.362315200510526810e-14
3.681196581196581330e-01 1.363117374569592076e-14
3.682051282051281849e-01 1.364696897273486278e-14
3.682905982905982922e-01 1.364708602345856794e-14
3.683760683760683996e-01 1.365973684984102594e-14
3.684615384615384515e-01 1.366676186878659555e-14
3.685470085470085588e-01 1.369906330737340793e-14
3.686324786324786107e-01 1.375683443833776745e-14
3.687179487179487181e-01 1.388036109879538533e-14
3.688034188034188254e-01 1.389732091679901762e-14
3.688888888888888773e-01 1.390088450802604870e-14
3.689743589743589847e-01 1.390481706684239957e-14
3.690598290598290365e-01 1.393409215657268532e-14
3.691452991452991439e-01 1.397052324233233341e-14
3.692307692307692513e-01 1.398375762959861603e-14
3.693162393162393031e-01 1.400156226935640454e-14
3.694017094017094105e-01 1.401067424612940995e-14
3.694871794871794624e-01 1.409601222096997829e-14
3.695726495726495697e-01 1.414864035601369043e-14
3.696581196581196771e-01 1.415824429438952530e-14
3.697435897435897290e-01 1.416573560603316296e-14
3.698290598290598363e-01 1.420730346773370646e-14
3.699145299145298882e-01 1.421301140374184567e-14
3.699999999999999956e-01 1.421631002698255503e-14
3.700854700854701029e-01 1.422219254733814310e-14
3.701709401709401548e-01 1.425418870896816129e-14
3.702564102564102622e-01 1.425907554541169288e-14
3.703418803418803140e-01 1.428235343399175058e-14
3.704273504273504214e-01 1.428313500345955632e-14
3.705128205128205288e-01 1.430607067495998507e-14
3.705982905982905806e-01 1.431455305533879298e-14
3.706837606837606880e-01 1.431762608875920286e-14
3.707692307692307954e-01 1.433394241498050717e-14
3.708547008547008472e-01 1.435479488400543948e-14
3.709401709401709546e-01 1.440384920746846340e-14
3.710256410256410065e-01 1.442053599659981836e-14
3.711111111111111138e-01 1.442224398633078854e-14
3.711965811965812212e-01 1.451189397907434992e-14
3.712820512820512731e-01 1.452624545910474045e-14
3.713675213675213804e-01 1.454116704812669844e-14
3.714529914529914323e-01 1.455636562890708637e-14
3.715384615384615397e-01 1.458352445689464821e-14
3.716239316239316470e-01 1.460544831414991108e-14
3.717094017094016989e-01 1.465793939035849410e-14
3.717948717948718063e-01 1.465793939035849410e-14
3.718803418803418581e-01 1.467706656178852902e-14
3.719658119658119655e-01 1.470435960643840567e-14
3.720512820512820729e-01 1.473519963042113514e-14
3.721367521367521247e-01 1.478753808083591254e-14
3.722222222222222321e-01 1.479982755288690765e-14
3.723076923076922840e-01 1.480354899692503192e-14
3.723931623931623913e-01 1.480697664167762993e-14
3.724786324786324987e-01 1.481432859738672364e-14
3.725641025641025506e-01 1.488395402322390419e-14
3.726495726495726579e-01 1.489955135171048577e-14
3.727350427350427098e-01 1.496628692484992733e-14
3.728205128205128172e-01 1.498419832092332176e-14
3.729059829059829245e-01 1.506697005742865301e-14
3.729914529914529764e-01 1.506697005742865301e-14
3.730769230769230838e-01 1.507956093461200810e-14
3.731623931623931356e-01 1.508707820751451951e-14
3.732478632478632430e-01 1.520598508230518025e-14
3.733333333333333504e-01 1.521655760008566569e-14
3.734188034188034022e-01 1.523541901961195730e-14
3.735042735042735096e-01 1.526205557844355076e-14
3.735897435897436170e-01 1.531523090798745492e-14
3.736752136752136688e-01 1.532451899515949758e-14
3.737606837606837762e-01 1.532689309402336287e-14
3.738461538461538280e-01 1.533155602825398745e-14
3.739316239316239354e-01 1.536480557709838943e-14
3.740170940170940428e-01 1.537208871415321335e-14
3.741025641025640947e-01 1.542051825417401005e-14
3.741880341880342020e-01 1.543998285451206662e-14
3.742735042735042539e-01 1.547040375136254975e-14
3.743589743589743613e-01 1.549542243428258624e-14
3.744444444444444686e-01 1.549576840934512558e-14
3.745299145299145205e-01 1.560558311953589665e-14
3.746153846153846279e-01 1.565846200775428070e-14
3.747008547008546797e-01 1.568407858573464970e-14
3.747863247863247871e-01 1.569156878573311498e-14
3.748717948717948945e-01 1.573786509588681650e-14
3.749572649572649463e-01 1.573910806886680035e-14
3.750427350427350537e-01 1.578981384036796909e-14
3.751282051282051055e-01 1.579228587992934965e-14
3.752136752136752129e-01 1.580170410715857392e-14
3.752991452991453203e-01 1.580504867783076125e-14
3.753846153846153721e-01 1.585395953752453894e-14
3.754700854700854795e-01 1.590774964726173270e-14
3.755555555555555314e-01 1.592174260727874243e-14
3.756410256410256387e-01 1.592429057829689087e-14
3.757264957264957461e-01 1.601010637585188143e-14
3.758119658119657980e-01 1.604778383552611414e-14
3.758974358974359053e-01 1.610272775770184945e-14
3.759829059829059572e-01 1.612735131636431384e-14
3.760683760683760646e-01 1.618725347341077173e-14
3.761538461538461720e-01 1.620540424326374656e-14
3.762393162393162238e-01 1.621001114500557713e-14
3.763247863247863312e-01 1.621122179282827504e-14
3.764102564102563830e-01 1.621122179282827504e-14
3.764957264957264904e-01 1.622784134779859173e-14
3.765811965811965978e-01 1.625718409439588212e-14
3.766666666666666496e-01 1.626773856741170774e-14
3.767521367521367570e-01 1.627042633992874246e-14
3.768376068376068644e-01 1.630631673079401461e-14
3.769230769230769162e-01 1.631133970651260268e-14
